[2026-08-13T07:43:12.583Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786606992584 → 200 (12ms, 28159B)
[2026-08-13T07:43:16.534Z] GET http://localhost:5199/thai-flashcards/src/screens/TonePrimer.tsx?t=1786606996534 → 200 (20ms, 16046B)
[2026-08-13T07:43:16.534Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786606996534 → 200 (9ms, 28159B)
[2026-08-13T07:43:25.224Z] GET http://localhost:5199/thai-flashcards/src/screens/Browse.tsx?t=1786607005225 → 200 (27ms, 36950B)
[2026-08-13T07:43:25.224Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786607005225 → 200 (16ms, 28159B)
[2026-08-13T07:43:25.251Z] GET http://localhost:5199/thai-flashcards/src/components/CardFace.tsx?t=1786607005234 → 200 (6ms, 20905B)
[2026-08-13T07:43:25.258Z] GET http://localhost:5199/thai-flashcards/src/screens/Settings.tsx?t=1786607005228 → 200 (4ms, 63740B)
[2026-08-13T07:43:25.258Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786607005228 → 200 (4ms, 28159B)
[2026-08-13T07:43:25.264Z] GET http://localhost:5199/thai-flashcards/src/screens/Review.tsx?t=1786607005231 → 200 (11ms, 34191B)
[2026-08-13T07:43:25.264Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786607005231 → 200 (11ms, 28159B)
[2026-08-13T07:43:25.276Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786607005234 → 200 (12ms, 28159B)
[2026-08-13T07:43:38.495Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786607018494 → 200 (23ms, 28102B)
[2026-08-13T07:43:43.995Z] GET http://localhost:5199/thai-flashcards/ → 200 (3ms, 1515B)
[2026-08-13T07:43:44.002Z] GET http://localhost:5199/thai-flashcards/@vite/client → 200 (10ms, 179312B)
[2026-08-13T07:43:44.002Z] GET http://localhost:5199/thai-flashcards/src/main.tsx → 200 (6ms, 2008B)
[2026-08-13T07:43:44.002Z] GET http://localhost:5199/thai-flashcards/@react-refresh → 200 (12ms, 113196B)
[2026-08-13T07:43:44.009Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=a3c08ff6 → 200 (?ms, 12407B)
[2026-08-13T07:43:44.010Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react.js?v=a3c08ff6 → 200 (?ms, 1152B)
[2026-08-13T07:43:44.011Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react-dom_client.js?v=def63761 → 200 (1ms, 1005327B)
[2026-08-13T07:43:44.012Z] GET http://localhost:5199/thai-flashcards/src/App.tsx?t=1786607005234 → 200 (3ms, 17813B)
[2026-08-13T07:43:44.012Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786607023974 → 200 (3ms, 28102B)
[2026-08-13T07:43:44.012Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-SNQLVDOS.js?v=909277d5 → 200 (1ms, 45580B)
[2026-08-13T07:43:44.013Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-Q4AC2O6Z.js?v=909277d5 → 200 (?ms, 1767B)
[2026-08-13T07:43:44.014Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-KHBLIGMZ.js?v=909277d5 → 200 (?ms, 16246B)
[2026-08-13T07:43:44.014Z] GET http://localhost:5199/thai-flashcards/node_modules/vite/dist/client/env.mjs → 200 (2ms, 3478B)
[2026-08-13T07:43:44.015Z] GET http://localhost:5199/thai-flashcards/src/store.tsx?t=1786606852143 → 200 (1ms, 27309B)
[2026-08-13T07:43:44.015Z] GET http://localhost:5199/thai-flashcards/src/screens/Review.tsx?t=1786607005234 → 200 (1ms, 34191B)
[2026-08-13T07:43:44.016Z] GET http://localhost:5199/thai-flashcards/src/screens/Browse.tsx?t=1786607005234 → 200 (1ms, 36950B)
[2026-08-13T07:43:44.016Z] GET http://localhost:5199/thai-flashcards/src/screens/Settings.tsx?t=1786607005228 → 200 (24ms, 63740B)
[2026-08-13T07:43:44.016Z] GET http://localhost:5199/thai-flashcards/src/screens/TonePrimer.tsx?t=1786606996534 → 200 (25ms, 16046B)
[2026-08-13T07:43:44.017Z] GET http://localhost:5199/thai-flashcards/src/types.ts → 200 (21ms, 6902B)
[2026-08-13T07:43:44.017Z] GET http://localhost:5199/thai-flashcards/src/srs/scheduler.ts → 200 (21ms, 19966B)
[2026-08-13T07:43:44.017Z] GET http://localhost:5199/thai-flashcards/src/srs/queue.ts → 200 (21ms, 9853B)
[2026-08-13T07:43:44.017Z] GET http://localhost:5199/thai-flashcards/src/components/CardFace.tsx?t=1786607005234 → 200 (24ms, 20905B)
[2026-08-13T07:43:44.017Z] GET http://localhost:5199/thai-flashcards/src/audio/tts.ts?t=1786606852143 → 200 (22ms, 10468B)
[2026-08-13T07:43:44.017Z] GET http://localhost:5199/thai-flashcards/src/data/phrases.ts → 200 (23ms, 191406B)
[2026-08-13T07:43:44.017Z] GET http://localhost:5199/thai-flashcards/src/db/db.ts → 200 (22ms, 15242B)
[2026-08-13T07:43:44.018Z] GET http://localhost:5199/thai-flashcards/src/components/ToneContour.tsx?t=1786606988243 → 200 (22ms, 13137B)
[2026-08-13T07:43:44.018Z] GET http://localhost:5199/thai-flashcards/src/components/AudioButton.tsx?t=1786606852143 → 200 (23ms, 8526B)
[2026-08-13T07:43:44.018Z] GET http://localhost:5199/thai-flashcards/src/components/Panel.tsx?t=1786606794486 → 200 (23ms, 11179B)
[2026-08-13T07:43:44.041Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/idb.js?v=97ecc49b → 200 (1ms, 8142B)
[2026-08-13T07:43:44.042Z] GET http://localhost:5199/thai-flashcards/src/art/index.tsx → 200 (?ms, 154329B)
[2026-08-13T07:44:10.517Z] GET http://localhost:5199/thai-flashcards/ → 200 (3ms, 1515B)
[2026-08-13T07:44:10.523Z] GET http://localhost:5199/thai-flashcards/@vite/client → 304 (5ms, ?B)
[2026-08-13T07:44:10.523Z] GET http://localhost:5199/thai-flashcards/src/main.tsx → 200 (6ms, 2008B)
[2026-08-13T07:44:10.524Z] GET http://localhost:5199/thai-flashcards/@react-refresh → 304 (5ms, ?B)
[2026-08-13T07:44:10.528Z] GET http://localhost:5199/thai-flashcards/node_modules/vite/dist/client/env.mjs → 304 (1ms, ?B)
[2026-08-13T07:44:10.530Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=a3c08ff6 → 200 (?ms, 12407B)
[2026-08-13T07:44:10.530Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react.js?v=a3c08ff6 → 200 (?ms, 1152B)
[2026-08-13T07:44:10.530Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react-dom_client.js?v=def63761 → 200 (1ms, 1005327B)
[2026-08-13T07:44:10.531Z] GET http://localhost:5199/thai-flashcards/src/App.tsx?t=1786607005234 → 304 (1ms, ?B)
[2026-08-13T07:44:10.531Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786607050495 → 200 (1ms, 28102B)
[2026-08-13T07:44:10.531Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-SNQLVDOS.js?v=909277d5 → 200 (?ms, 45580B)
[2026-08-13T07:44:10.531Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-Q4AC2O6Z.js?v=909277d5 → 200 (?ms, 1767B)
[2026-08-13T07:44:10.531Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-KHBLIGMZ.js?v=909277d5 → 200 (?ms, 16246B)
[2026-08-13T07:44:10.533Z] GET http://localhost:5199/thai-flashcards/src/store.tsx?t=1786606852143 → 304 (?ms, ?B)
[2026-08-13T07:44:10.533Z] GET http://localhost:5199/thai-flashcards/src/screens/Review.tsx?t=1786607005234 → 304 (1ms, ?B)
[2026-08-13T07:44:10.533Z] GET http://localhost:5199/thai-flashcards/src/screens/Browse.tsx?t=1786607005234 → 304 (1ms, ?B)
[2026-08-13T07:44:10.533Z] GET http://localhost:5199/thai-flashcards/src/screens/Settings.tsx?t=1786607005228 → 304 (1ms, ?B)
[2026-08-13T07:44:10.533Z] GET http://localhost:5199/thai-flashcards/src/screens/TonePrimer.tsx?t=1786606996534 → 304 (1ms, ?B)
[2026-08-13T07:44:10.533Z] GET http://localhost:5199/thai-flashcards/src/types.ts → 304 (2ms, ?B)
[2026-08-13T07:44:10.533Z] GET http://localhost:5199/thai-flashcards/src/data/phrases.ts → 304 (21ms, ?B)
[2026-08-13T07:44:10.533Z] GET http://localhost:5199/thai-flashcards/src/srs/scheduler.ts → 304 (22ms, ?B)
[2026-08-13T07:44:10.534Z] GET http://localhost:5199/thai-flashcards/src/srs/queue.ts → 304 (21ms, ?B)
[2026-08-13T07:44:10.534Z] GET http://localhost:5199/thai-flashcards/src/db/db.ts → 304 (21ms, ?B)
[2026-08-13T07:44:10.534Z] GET http://localhost:5199/thai-flashcards/src/audio/tts.ts?t=1786606852143 → 304 (21ms, ?B)
[2026-08-13T07:44:10.534Z] GET http://localhost:5199/thai-flashcards/src/components/CardFace.tsx?t=1786607005234 → 304 (20ms, ?B)
[2026-08-13T07:44:10.534Z] GET http://localhost:5199/thai-flashcards/src/components/ToneContour.tsx?t=1786606988243 → 304 (22ms, ?B)
